start_Time,open,high,low,close,volume,%K,%D
2024-09-24 12:45:00,159.85000610351562,160.5,159.83999633789062,160.24000549316406,8114111,66.91418993575057,72.06972086928334
2024-09-24 13:00:00,160.22999572753906,160.5,160.16000366210938,160.27999877929688,2546671,65.24581393732726,67.25208153747664
2024-09-24 13:15:00,160.3000030517578,160.49000549316406,160.2100067138672,160.44000244140625,1845827,74.48191328352151,68.88063905219978
2024-09-24 13:30:00,160.47999572753906,161.27999877929688,160.36000061035156,161.25999450683594,5683322,84.33430730960723,74.68734484348533
2024-09-24 13:45:00,161.25999450683594,161.27999877929688,160.36000061035156,160.6699981689453,3989668,60.77995425432858,73.19872494915244
2024-09-24 14:00:00,160.6699981689453,161.14999389648438,160.64999389648438,161.02000427246094,3201291,40.2677532243824,61.79400492943941
2024-09-24 14:15:00,161.0500030517578,161.35000610351562,160.88999938964844,161.2899932861328,4491453,17.600717505211176,39.54947499464072
2024-09-24 14:30:00,161.2899932861328,161.49000549316406,160.55999755859375,160.69000244140625,3852828,17.01823796598251,24.962236231858697
2024-09-24 14:45:00,160.64999389648438,161.0,160.3000030517578,160.35000610351562,5501915,10.666297614162106,15.095084361785263
2024-09-24 15:00:00,160.3000030517578,160.5800018310547,160.10000610351562,160.4600067138672,5251793,1.2616039338348475,9.648713171326488
2024-09-24 15:15:00,160.5,160.9499969482422,160.3699951171875,160.6999969482422,7019925,5.304567376417836,5.744156308138263
2024-09-25 09:15:00,161.38999938964844,162.64999389648438,160.77999877929688,161.7899932861328,9283733,20.0898452464151,8.885338852222594
2024-09-25 09:30:00,161.75,161.80999755859375,160.63999938964844,161.60000610351562,4891427,29.027849440364747,18.14075402106589
2024-09-25 09:45:00,161.60000610351562,161.60000610351562,160.67999267578125,161.27000427246094,2946863,27.34446562129915,25.487386769359663
2024-09-25 10:00:00,161.27999877929688,161.8300018310547,160.72000122070312,160.8800048828125,2779025,12.559187751301886,22.97716760432193
2024-09-25 10:15:00,160.89999389648438,161.47000122070312,160.75,160.9199981689453,2486173,2.8000368136683935,14.234563395423145
2024-09-25 10:30:00,160.9199981689453,161.08999633789062,159.94000244140625,160.10000610351562,3612263,0.440457190151003,5.266560585040428
2024-09-25 10:45:00,160.08999633789062,160.4199981689453,159.52000427246094,159.5800018310547,2093397,0.440457190151003,1.2269837313234666
2024-09-25 11:00:00,159.5399932861328,160.38999938964844,159.5399932861328,160.25999450683594,1898897,6.452064535153897,2.444326305151968
2024-09-25 11:15:00,160.25999450683594,160.2899932861328,159.9499969482422,160.13999938964844,944618,11.578460749193082,6.156994158165993
2024-09-25 11:30:00,160.10000610351562,161.08999633789062,160.0,160.9600067138672,2987972,25.761684214455403,14.59740316626746
2024-09-25 11:45:00,160.9600067138672,161.0,160.55999755859375,160.6699981689453,1096004,29.584022877891012,22.308055947179835
2024-09-25 12:00:00,160.69000244140625,161.07000732421875,160.64999389648438,160.67999267578125,1132811,34.83484289687895,30.06018332974179
2024-09-25 12:15:00,160.64999389648438,161.0800018310547,160.6199951171875,160.83999633789062,1607801,32.74668295074453,32.38851624183817
2024-09-25 12:30:00,160.77999877929688,161.10000610351562,160.77000427246094,160.89999389648438,904281,35.232964153811274,34.27149666714492
2024-09-25 12:45:00,160.89999389648438,161.0399932861328,160.64999389648438,161.02999877929688,864497,40.648521740663085,36.20938961507296
2024-09-25 13:00:00,161.02999877929688,161.14999389648438,160.88999938964844,161.1199951171875,1127864,49.36184275679668,41.74777621709035
2024-09-25 13:15:00,161.1199951171875,161.5800018310547,161.05999755859375,161.3000030517578,1420128,67.76992144906039,52.59342864884005
2024-09-25 13:30:00,161.3000030517578,161.35000610351562,161.07000732421875,161.1300048828125,800015,77.1250397130914,64.75226797298282
2024-09-25 13:45:00,161.16000366210938,161.4199981689453,161.10000610351562,161.35000610351562,1276787,88.64560079575779,77.84685398596986
2024-09-25 14:00:00,161.3800048828125,161.69000244140625,161.3699951171875,161.50999450683594,1307456,90.81017103517117,85.5269371813401
2024-09-25 14:15:00,161.50999450683594,161.50999450683594,161.1300048828125,161.4499969482422,1028874,95.51249821058212,91.65609001383702
2024-09-25 14:30:00,161.4499969482422,161.52999877929688,161.1999969482422,161.30999755859375,967721,84.73860579299964,90.35375834625097
2024-09-25 14:45:00,161.3000030517578,161.5500030517578,161.27999877929688,161.32000732421875,1411983,67.75663832708675,82.66924744355617
2024-09-25 15:00:00,161.32000732421875,161.83999633789062,161.32000732421875,161.72999572753906,3452929,71.23975240109917,74.57833217372853
2024-09-25 15:15:00,161.72999572753906,161.8000030517578,161.5,161.52999877929688,4044773,66.88048879864967,68.62562650894519
2024-09-26 09:15:00,161.99000549316406,161.99000549316406,160.64999389648438,160.67999267578125,2461589,50.52912293122922,62.88312137699268
2024-09-26 09:30:00,160.6699981689453,161.39999389648438,160.47999572753906,161.39999389648438,2034380,33.820528990963396,50.41004690694743
2024-09-26 09:45:00,161.39999389648438,162.77999877929688,161.22999572753906,162.69000244140625,4973321,49.958072726400836,44.76924154953115
2024-09-26 10:00:00,162.6999969482422,162.9499969482422,162.5,162.5,2302202,78.90952556158311,54.229375759649116
2024-09-26 10:15:00,162.5,162.64999389648438,162.17999267578125,162.17999267578125,1894394,84.0338588150617,70.96715236768189
2024-09-26 10:30:00,162.17999267578125,162.5399932861328,161.92999267578125,162.35000610351562,8293350,74.88791183249681,79.27709873638054
2024-09-26 10:45:00,162.35000610351562,163.7899932861328,162.35000610351562,163.42999267578125,5100138,79.26979233064787,79.39718765940212
2024-09-26 11:00:00,163.3699951171875,163.6999969482422,163.25,163.38999938964844,2305634,90.01471796950425,81.39080737754965
2024-09-26 11:15:00,163.35000610351562,163.75,163.30999755859375,163.6999969482422,2061422,99.1606649520691,89.48172508407374
2024-09-26 11:30:00,163.69000244140625,164.5,163.6699981689453,164.38999938964844,4539350,99.1606649520691,96.11201595788081
2024-09-26 11:45:00,164.39999389648438,165.0,164.07000732421875,164.3000030517578,4655005,98.34858486430515,98.8899715894811
2024-09-26 12:00:00,164.32000732421875,164.69000244140625,163.86000061035156,164.08999633789062,2309320,92.78272812261183,96.76399264632869
2024-09-26 12:15:00,164.14999389648438,164.5,163.91000366210938,164.49000549316406,1853515,90.30621679277453,93.81250992656385
2024-09-26 12:30:00,164.47999572753906,164.64999389648438,164.22000122070312,164.36000061035156,1831558,86.97643117944278,90.02179203160972
2024-09-26 12:45:00,164.36000061035156,164.63999938964844,164.32000732421875,164.5,2249038,86.94325028436405,88.07529941886047
2024-09-26 13:00:00,164.4600067138672,164.97999572753906,164.44000244140625,164.9199981689453,2507544,88.53566055479547,87.48511400620077
2024-09-26 13:15:00,164.9199981689453,165.0,164.50999450683594,164.55999755859375,2570054,78.99056376354885,84.8231582009028
2024-09-26 13:30:00,164.55999755859375,164.6999969482422,164.16000366210938,164.3000030517578,1879878,60.77854443479751,76.1015895843806
2024-09-26 13:45:00,164.35000610351562,164.72999572753906,163.92999267578125,164.6999969482422,2418947,43.43458694188564,61.06789838007734
2024-09-26 14:00:00,164.69000244140625,165.3000030517578,164.50999450683594,164.94000244140625,4360016,40.774177790542325,48.329103055741825
2024-09-26 14:15:00,164.9499969482422,165.3800048828125,164.9499969482422,165.0500030517578,3149582,50.054272673331745,44.754345801919904
2024-09-26 14:30:00,164.97000122070312,165.60000610351562,164.88999938964844,165.32000732421875,4770399,60.18256030670394,50.33700359019267
2024-09-26 14:45:00,165.36000061035156,165.52000427246094,165.0,165.39999389648438,4556823,71.15964516687734,60.46549271563767
2024-09-26 15:00:00,165.39999389648438,165.6999969482422,165.36000061035156,165.63999938964844,5378310,85.69060724961135,72.34427090773087
2024-09-26 15:15:00,165.6300048828125,165.88999938964844,165.3000030517578,165.41000366210938,7502103,78.99607264966876,78.61544168871914
